feature,importance
"defense_personnel_3 CB, 2 DE, 1 DT, 1 ILB, 1 OLB, 3 SS",1.3934623075916258e-05
"defense_personnel_2 CB, 1 DE, 1 DT, 2 FS, 2 ILB, 1 NT, 1 OLB, 1 SS",1.3851678481734339e-05
"defense_personnel_3 CB, 3 DT, 1 FS, 2 ILB, 2 OLB",1.3755815531390814e-05
"defense_personnel_2 CB, 3 DE, 2 FS, 2 ILB, 1 OLB, 1 SS",1.3671326859140364e-05
"offense_personnel_2 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",1.3632593853849136e-05
"defense_personnel_3 CB, 1 DE, 1 DT, 2 FS, 3 OLB, 1 SS",1.3428520131813377e-05
"defense_personnel_1 CB, 2 DE, 4 DT, 2 FS, 2 ILB",1.3307356231559387e-05
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 3 OLB, 1 SS",1.3289338510607667e-05
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 3 OLB, 1 SS",1.3099484196075908e-05
"defense_personnel_4 CB, 2 DE, 1 DT, 1 MLB, 1 OLB, 2 SS",1.3088458334879826e-05
"defense_personnel_2 CB, 1 DE, 1 DT, 2 ILB, 1 NT, 2 OLB, 2 SS",1.3087738261742688e-05
"offense_personnel_1 RB, 1 TE, 2 WR,1 DB",1.3037998655569241e-05
"defense_personnel_2 CB, 1 DT, 1 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",1.2931363445288719e-05
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 2 SS",1.2738496200412933e-05
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",1.2674071131040544e-05
"defense_personnel_3 CB, 2 DE, 1 FS, 1 ILB, 2 OLB, 2 SS",1.2538066574561903e-05
"defense_personnel_4 CB, 1 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",1.2307725520415776e-05
"defense_personnel_2 CB, 2 FS, 2 ILB, 3 OLB, 2 SS",1.228671366687851e-05
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 1 RB, 3 T, 2 TE",1.2253413973854824e-05
"defense_personnel_2 CB, 1 DE, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",1.215670347625951e-05
"defense_personnel_0 DL, 6 LB, 5 DB",1.208762277553119e-05
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 2 OLB, 2 SS",1.2076287810659065e-05
"defense_personnel_3 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 2 OLB, 1 SS",1.2038432965066098e-05
"defense_personnel_0 DL, 3 LB, 8 DB",1.1943392174310712e-05
"defense_personnel_3 CB, 1 DT, 1 FS, 2 MLB, 2 NT, 1 OLB, 1 SS",1.190840211456004e-05
"defense_personnel_3 CB, 2 DT, 2 FS, 1 ILB, 2 OLB, 1 SS",1.1854366482990648e-05
"defense_personnel_3 CB, 1 DE, 3 DT, 1 FS, 1 ILB, 1 OLB, 1 SS",1.1777658748639654e-05
"defense_personnel_3 CB, 1 DT, 1 FS, 2 ILB, 3 OLB, 1 SS",1.1682483550742996e-05
"defense_personnel_2 CB, 2 DE, 4 DT, 1 ILB, 2 SS",1.1670992250181617e-05
"defense_personnel_3 CB, 2 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 1 SS",1.1560118265593373e-05
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 1 MLB, 1 OLB, 2 SS",1.1395764362577983e-05
"defense_personnel_3 CB, 1 FS, 2 ILB, 3 OLB, 2 SS",1.1152300472583485e-05
"offense_personnel_1 C, 1 G, 1 QB, 1 RB, 4 T, 2 TE, 1 WR",1.1041547614986351e-05
"defense_personnel_3 CB, 2 DE, 2 DT, 1 ILB, 1 NT, 2 SS",1.1031574625732349e-05
"defense_personnel_3 DE, 2 DT, 4 ILB, 1 OLB, 1 SS",1.0909367598086692e-05
"defense_personnel_2 CB, 2 FS, 1 ILB, 4 OLB, 2 SS",1.0874327572216315e-05
"defense_personnel_2 CB, 2 DE, 1 DT, 1 MLB, 3 OLB, 2 SS",1.0743112171899058e-05
"defense_personnel_2 CB, 1 DE, 1 FS, 2 ILB, 3 OLB, 2 SS",1.0693466069801097e-05
"defense_personnel_3 CB, 2 FS, 1 ILB, 2 NT, 2 OLB, 1 SS",1.0680157885590257e-05
"defense_personnel_1 CB, 2 DE, 1 FS, 2 ILB, 1 NT, 2 OLB, 2 SS",1.0469644603021005e-05
"defense_personnel_3 CB, 1 FS, 1 ILB, 2 NT, 3 OLB, 1 SS",1.0354529679251895e-05
"defense_personnel_4 CB, 2 DE, 1 FS, 2 ILB, 2 OLB",1.032050401565158e-05
"defense_personnel_1 CB, 2 DE, 3 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",1.0289510607549861e-05
"defense_personnel_4 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 2 OLB",1.0040685222419994e-05
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",1.0025650361051976e-05
"defense_personnel_2 CB, 1 DT, 2 FS, 2 ILB, 2 NT, 2 OLB",9.970149398839597e-06
"defense_personnel_3 CB, 1 DE, 1 DT, 2 MLB, 1 NT, 1 OLB, 2 SS",9.821139379398403e-06
"defense_personnel_3 CB, 3 DE, 2 MLB, 1 NT, 2 SS",9.727186433173009e-06
"offense_personnel_4 G, 1 QB, 1 RB, 1 T, 2 TE, 2 WR",9.695939512045052e-06
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 3 ILB, 1 SS",9.248657513741658e-06
"defense_personnel_4 CB, 3 DE, 1 DT, 1 MLB, 2 SS",9.156859002703741e-06
"defense_personnel_1 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 3 OLB, 2 SS",9.135801873130445e-06
"defense_personnel_3 CB, 2 DE, 1 ILB, 3 OLB, 2 SS",9.122143553589299e-06
"defense_personnel_2 CB, 1 DT, 2 FS, 1 ILB, 2 NT, 3 OLB",9.119212647514101e-06
"defense_personnel_3 CB, 1 DT, 1 FS, 2 ILB, 2 OLB, 2 SS",8.9179092625316e-06
"offense_personnel_1 C, 3 G, 2 QB, 1 RB, 1 T, 1 TE, 2 WR",8.746229986264962e-06
"defense_personnel_2 CB, 1 DE, 1 DT, 2 ILB, 1 NT, 1 OLB, 3 SS",8.684686129474317e-06
"defense_personnel_4 CB, 1 DT, 1 FS, 2 ILB, 1 NT, 2 OLB",8.628348805775922e-06
"offense_personnel_1 C, 1 FB, 1 G, 1 QB, 1 RB, 4 T, 1 TE, 1 WR",8.518707205640968e-06
"defense_personnel_2 CB, 3 DT, 2 FS, 2 ILB, 2 OLB",8.497300166813677e-06
"defense_personnel_1 CB, 2 DE, 3 DT, 3 FS, 1 ILB, 1 SS",8.475045189816674e-06
"defense_personnel_2 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 MLB, 1 OLB, 2 SS",8.456837988120994e-06
"offense_personnel_1 C, 1 G, 1 QB, 2 RB, 3 T, 3 WR",8.44255642721946e-06
"defense_personnel_2 CB, 3 DE, 2 FS, 1 ILB, 1 NT, 2 OLB",8.422521746541404e-06
"defense_personnel_2 CB, 2 DT, 2 FS, 2 ILB, 1 NT, 2 OLB",8.386115299173755e-06
"defense_personnel_1 CB, 2 DT, 1 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",8.356984432458737e-06
"defense_personnel_3 CB, 2 DE, 2 DT, 2 MLB, 2 SS",8.112689858951298e-06
"defense_personnel_3 CB, 1 DE, 1 DT, 2 ILB, 1 NT, 2 OLB, 1 SS",7.988956739691578e-06
"offense_personnel_1 C, 1 DT, 3 G, 1 QB, 3 T, 2 TE",7.978358759774679e-06
"offense_personnel_1 C, 2 G, 1 QB, 2 RB, 2 T, 3 WR",7.956897992626219e-06
"defense_personnel_1 CB, 2 DE, 3 DT, 1 FS, 1 MLB, 2 OLB, 1 SS",7.926980557356554e-06
"defense_personnel_3 CB, 2 DT, 1 ILB, 2 OLB, 3 SS",7.764113643650932e-06
"defense_personnel_2 CB, 1 DE, 1 DT, 2 FS, 1 MLB, 2 OLB, 2 SS",7.640559964609271e-06
"defense_personnel_3 CB, 2 DE, 1 FS, 2 ILB, 1 NT, 2 OLB",7.560662044047161e-06
"defense_personnel_3 CB, 1 DE, 2 ILB, 3 OLB, 2 SS",7.449723436030321e-06
"defense_personnel_4 CB, 3 DE, 2 FS, 1 OLB, 1 SS",7.426369278629138e-06
"defense_personnel_2 CB, 1 DE, 2 DT, 1 FS, 2 MLB, 1 OLB, 2 SS",7.264055940311765e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 1 ILB, 2 OLB, 2 SS",7.253388690808475e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 3 ILB, 2 SS",7.212068418544161e-06
"defense_personnel_3 CB, 1 DE, 2 DT, 2 ILB, 2 OLB, 1 SS",7.143729044853918e-06
"offense_personnel_3 G, 1 QB, 1 RB, 2 T, 4 WR",7.135569240109902e-06
"offense_personnel_6 OL, 0 RB, 1 TE, 0 WR,1 P,1 LS,1 DL,1 K",7.075852738235175e-06
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 2 OLB, 1 SS",6.97934836316818e-06
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 1 ILB, 1 OLB, 2 SS",6.959646123957478e-06
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 SS",6.87166288121323e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 1 OLB, 2 SS",6.777371999197014e-06
"defense_personnel_3 CB, 1 DT, 2 FS, 1 ILB, 1 NT, 3 OLB",6.611831207075531e-06
"offense_personnel_2 QB, 2 RB, 1 TE, 1 WR",6.6017537800519965e-06
"defense_personnel_3 DE, 1 DT, 4 ILB, 1 NT, 1 OLB, 1 SS",6.4856873365566635e-06
"defense_personnel_2 CB, 2 DT, 2 FS, 1 ILB, 1 NT, 3 OLB",6.485676689957338e-06
"defense_personnel_4 CB, 2 DE, 1 DT, 1 FS, 2 OLB, 1 SS",6.381899352876307e-06
"defense_personnel_3 CB, 1 DE, 1 DT, 1 FS, 1 MLB, 2 OLB, 2 SS",6.375364346934542e-06
"defense_personnel_4 CB, 1 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",6.280854200204209e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 1 MLB, 2 OLB, 2 SS",6.203044278062682e-06
"offense_personnel_1 C, 2 G, 1 QB, 1 RB, 2 T, 4 TE",6.188864432011974e-06
"defense_personnel_2 CB, 1 DE, 2 FS, 4 ILB, 1 NT, 1 OLB",6.186251754692072e-06
"offense_personnel_2 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",6.1474897913622505e-06
"defense_personnel_1 CB, 1 DT, 4 FS, 2 ILB, 1 NT, 2 OLB",6.040915021171828e-06
"defense_personnel_3 CB, 2 DE, 2 FS, 1 ILB, 2 OLB, 1 SS",5.8139755342438965e-06
"defense_personnel_2 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",5.806419965091926e-06
"defense_personnel_1 CB, 3 DE, 2 DT, 1 FS, 1 ILB, 2 OLB, 1 SS",5.79706831823927e-06
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 3 ILB, 1 NT, 1 SS",5.7782606049613934e-06
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 2 ILB, 2 SS",5.630346026631234e-06
"offense_personnel_6 OL, 2 RB, 2 TE, 1 WR",5.604902566890026e-06
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 1 ILB, 1 MLB, 1 OLB, 1 SS",5.570178282855175e-06
"offense_personnel_1 C, 1 DT, 4 G, 1 QB, 2 T, 2 TE",5.551249443966452e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 3 FS, 1 ILB, 1 SS",5.546732703102578e-06
"defense_personnel_3 CB, 1 DE, 1 ILB, 1 NT, 3 OLB, 2 SS",5.504374632529612e-06
"defense_personnel_3 CB, 2 DE, 1 FS, 2 ILB, 2 NT, 1 SS",5.405720200191893e-06
"defense_personnel_3 CB, 2 DT, 2 FS, 1 ILB, 3 OLB",5.3717246232222375e-06
"defense_personnel_4 CB, 2 DE, 1 DT, 2 FS, 1 MLB, 1 SS",5.351657317594013e-06
"offense_personnel_1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 3 WR",5.287812786120139e-06
"defense_personnel_1 CB, 2 DE, 2 DT, 2 FS, 2 ILB, 2 SS",5.195075256986306e-06
"defense_personnel_2 CB, 2 DE, 3 DT, 1 ILB, 3 SS",5.190403088666611e-06
"defense_personnel_2 CB, 2 DE, 3 DT, 2 FS, 2 ILB",5.183404800550666e-06
"defense_personnel_2 CB, 2 DE, 3 DT, 1 FS, 1 ILB, 2 SS",5.147759615325339e-06
"defense_personnel_3 CB, 3 DE, 1 DT, 2 FS, 2 MLB",4.994250149391299e-06
"offense_personnel_3 C, 1 FB, 1 G, 1 QB, 1 RB, 2 T, 2 TE",4.9605967631018775e-06
"offense_personnel_2 C, 1 FB, 1 G, 1 QB, 2 T, 1 TE, 3 WR",4.878744020023419e-06
"offense_personnel_1 RB, 3 TE, 2 WR",4.78569288394258e-06
"defense_personnel_1 DE, 2 DT, 1 FS, 2 ILB, 1 NT, 2 OLB, 2 SS",4.618345275134641e-06
"defense_personnel_3 CB, 3 DE, 1 FS, 3 ILB, 1 NT",4.557480870564848e-06
"offense_personnel_1 RB, 1 TE, 0 WR,1 P,4 LB,1 LS,3 DB",4.555889923921254e-06
"defense_personnel_3 CB, 3 DE, 1 FS, 2 ILB, 2 SS",4.447373767183668e-06
"offense_personnel_1 C, 1 FB, 3 G, 1 QB, 1 RB, 2 T, 2 TE",4.442981906312638e-06
"offense_personnel_2 C, 2 G, 1 QB, 1 RB, 3 T, 2 TE",4.243772044776538e-06
"defense_personnel_3 CB, 3 DE, 1 ILB, 2 OLB, 2 SS",4.2178305167846674e-06
"defense_personnel_2 CB, 1 DE, 3 DT, 2 FS, 1 ILB, 1 OLB, 1 SS",4.2118760559454534e-06
"defense_personnel_4 CB, 3 DE, 1 DT, 1 FS, 1 MLB, 1 SS",4.2030326592173514e-06
"defense_personnel_2 CB, 2 DE, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 SS",4.1600419934200396e-06
"defense_personnel_3 CB, 2 DE, 1 DT, 3 FS, 1 OLB, 1 SS",4.115651955800919e-06
"defense_personnel_4 CB, 1 DE, 1 FS, 1 ILB, 2 OLB, 2 SS",4.093188382515621e-06
"defense_personnel_2 CB, 1 DE, 1 FS, 3 ILB, 1 NT, 2 OLB, 1 SS",4.041515555511121e-06
"defense_personnel_2 CB, 2 DE, 3 DT, 1 ILB, 1 NT, 2 SS",3.996225822116173e-06
"offense_personnel_2 RB, 2 TE, 2 WR",3.9598222976886036e-06
"defense_personnel_1 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",3.9129780157107725e-06
"defense_personnel_4 CB, 1 DE, 1 DT, 1 FS, 3 OLB, 1 SS",3.8833572719375414e-06
"defense_personnel_2 CB, 3 DE, 1 FS, 3 ILB, 1 OLB, 1 SS",3.856305939786453e-06
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB",3.846567044840986e-06
"defense_personnel_4 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 1 OLB",3.730841127558045e-06
"offense_personnel_1 C, 2 G, 2 QB, 1 RB, 2 T, 2 TE, 1 WR",3.709811487684788e-06
"defense_personnel_4 CB, 1 DE, 1 FS, 1 ILB, 3 OLB, 1 SS",3.6967030404400443e-06
"defense_personnel_2 CB, 1 DE, 1 FS, 3 ILB, 2 NT, 1 OLB, 1 SS",3.696199824434384e-06
"defense_personnel_1 CB, 2 DE, 2 FS, 2 ILB, 2 OLB, 2 SS",3.6623345504364255e-06
"defense_personnel_3 DL, 3 LB, 4 DB",3.612137429213497e-06
"defense_personnel_3 CB, 2 DE, 1 ILB, 1 NT, 2 OLB, 2 SS",3.5841838313494386e-06
"defense_personnel_4 CB, 3 DE, 1 DT, 2 MLB, 1 SS",3.5620311961939494e-06
"offense_personnel_3 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",3.558478433875118e-06
"defense_personnel_3 CB, 3 DE, 1 DT, 2 FS, 1 ILB, 1 OLB",3.4467572942324628e-06
"defense_personnel_1 CB, 1 DE, 1 DT, 2 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",3.4323518722359112e-06
"defense_personnel_1 CB, 1 DE, 2 DT, 2 FS, 2 ILB, 1 OLB, 2 SS",3.3411482858414084e-06
"defense_personnel_2 CB, 4 DE, 2 FS, 2 ILB, 1 SS",3.3215584465122414e-06
"defense_personnel_2 CB, 2 DE, 2 ILB, 1 NT, 1 OLB, 3 SS",3.313423046463357e-06
"defense_personnel_2 DL, 3 LB, 5 DB",3.222488311639761e-06
"defense_personnel_4 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 OLB, 1 SS",3.215933771941505e-06
"defense_personnel_2 CB, 1 DT, 1 FS, 2 MLB, 2 NT, 2 OLB, 1 SS",3.153317595717607e-06
"defense_personnel_3 CB, 1 DE, 2 DT, 1 ILB, 1 NT, 1 OLB, 2 SS",3.13665371113714e-06
"defense_personnel_4 CB, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",3.1358078664831917e-06
"defense_personnel_2 CB, 1 DE, 3 DT, 1 FS, 1 ILB, 1 OLB, 2 SS",3.118274045529472e-06
"defense_personnel_1 CB, 3 DE, 2 DT, 3 FS, 1 ILB, 1 SS",3.0548013557544996e-06
"defense_personnel_2 CB, 1 DT, 1 FS, 2 MLB, 2 NT, 1 OLB, 2 SS",3.0287055663030163e-06
"defense_personnel_4 CB, 2 DE, 1 FS, 1 MLB, 2 OLB, 1 SS",3.0025981172986224e-06
"defense_personnel_3 CB, 1 DE, 2 FS, 1 ILB, 1 NT, 3 OLB",2.9753832294162603e-06
"defense_personnel_4 CB, 3 DE, 1 DT, 2 FS, 1 OLB",2.9069978638572882e-06
"defense_personnel_2 CB, 2 DE, 2 DT, 3 FS, 1 MLB, 1 OLB",2.8862400416972935e-06
"defense_personnel_3 CB, 2 DE, 1 FS, 2 MLB, 1 NT, 2 SS",2.8263426745724168e-06
"defense_personnel_3 CB, 2 DE, 1 FS, 3 OLB, 2 SS",2.82027847509903e-06
"offense_personnel_1 C, 2 G, 1 QB, 1 RB, 3 T, 3 TE",2.6979471928313007e-06
"offense_personnel_2 RB, 0 TE, 1 WR,1 P,4 LB,1 LS,2 DB",2.688088939404675e-06
"defense_personnel_1 CB, 3 DE, 2 FS, 2 ILB, 1 NT, 2 OLB",2.637657247098454e-06
"defense_personnel_4 CB, 1 DT, 2 ILB, 1 NT, 2 OLB, 1 SS",2.6129681132559455e-06
"offense_personnel_1 FB, 3 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",2.589412217219747e-06
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 1 MLB, 2 SS",2.5236985806814825e-06
"defense_personnel_3 CB, 1 DT, 2 FS, 1 ILB, 3 OLB, 1 SS",2.507952050602626e-06
"defense_personnel_3 CB, 1 FS, 2 MLB, 1 NT, 2 OLB, 2 SS",2.3501099725378137e-06
"defense_personnel_3 DL, 2 LB, 5 DB",2.295810661990478e-06
"defense_personnel_2 CB, 3 FS, 1 ILB, 3 OLB, 2 SS",2.2900279205782437e-06
"defense_personnel_2 CB, 1 DE, 2 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 1 SS",2.224420716099045e-06
"defense_personnel_2 CB, 1 DT, 1 FS, 3 ILB, 2 OLB, 2 SS",2.1714952142001493e-06
"defense_personnel_1 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 2 OLB, 1 SS",2.1470965944193176e-06
"defense_personnel_2 CB, 1 FS, 2 ILB, 4 OLB, 2 SS",2.129361144840966e-06
"defense_personnel_3 CB, 4 DE, 1 FS, 2 ILB, 1 SS",2.1289723331993375e-06
"offense_personnel_1 FB, 3 G, 1 QB, 1 RB, 3 T, 2 TE",2.1221183779806e-06
"offense_personnel_8 OL, 1 RB, 0 TE, 1 WR",2.0561553185234556e-06
"offense_personnel_3 RB, 1 TE, 1 WR",2.0320939203631492e-06
"defense_personnel_4 CB, 2 DE, 2 DT, 2 MLB, 1 SS",2.0300774736515307e-06
"defense_personnel_3 CB, 1 DE, 3 DT, 2 FS, 2 ILB",1.8797841883092102e-06
"offense_personnel_1 RB, 3 TE, 0 WR,1 LB",1.7695047983919285e-06
"defense_personnel_3 CB, 2 DE, 1 DT, 3 FS, 2 OLB",1.7611647488527623e-06
"defense_personnel_2 CB, 3 DE, 1 FS, 2 ILB, 1 NT, 2 SS",1.7533064541457753e-06
"defense_personnel_2 CB, 1 DE, 3 DT, 2 FS, 2 OLB, 1 SS",1.6828016743566872e-06
"offense_personnel_1 C, 1 G, 1 ILB, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",1.6302427800440633e-06
"defense_personnel_2 CB, 2 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",1.6282751070274402e-06
"offense_personnel_1 RB, 2 TE, 1 WR,1 LB",1.490229629447867e-06
"offense_personnel_3 RB, 0 TE, 2 WR",1.4742709991177432e-06
"defense_personnel_2 CB, 3 DT, 1 FS, 1 ILB, 3 OLB, 1 SS",1.4070494362554615e-06
"offense_personnel_2 RB, 1 TE, 1 WR,1 P,3 LB,1 LS,2 DB",1.340039733108872e-06
"defense_personnel_3 CB, 3 DE, 1 DT, 1 ILB, 3 SS",1.3028406967700206e-06
"offense_personnel_2 C, 3 G, 1 QB, 1 RB, 2 T, 2 TE",1.296311085523619e-06
"defense_personnel_3 CB, 2 DE, 3 DT, 1 FS, 1 ILB, 1 OLB",1.161929637344525e-06
"defense_personnel_2 CB, 1 DE, 3 ILB, 2 NT, 1 OLB, 2 SS",1.157180136634158e-06
"defense_personnel_3 CB, 1 DE, 3 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",1.1563931934768758e-06
"defense_personnel_3 CB, 1 DT, 2 FS, 2 ILB, 1 NT, 2 OLB",1.0400836418037797e-06
"defense_personnel_3 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 MLB, 1 OLB, 1 SS",9.954693246415554e-07
"defense_personnel_2 CB, 2 DE, 3 DT, 1 FS, 1 OLB, 2 SS",9.87983015133765e-07
"offense_personnel_1 G, 1 QB, 1 RB, 5 T, 3 WR",9.271076318127604e-07
"defense_personnel_2 CB, 3 DT, 1 FS, 2 ILB, 1 NT, 2 OLB",9.009133702545618e-07
"defense_personnel_3 CB, 3 DT, 3 ILB, 1 OLB, 1 SS",7.571229212375807e-07
"defense_personnel_2 CB, 1 DE, 2 DT, 2 FS, 1 ILB, 1 NT, 2 OLB",7.199629000727476e-07
"defense_personnel_1 DL, 4 LB, 5 DB, 1 OL",7.177741564381431e-07
"defense_personnel_2 CB, 2 DE, 1 FS, 3 ILB, 2 NT, 1 SS",7.145510339896553e-07
"defense_personnel_2 CB, 1 DE, 3 DT, 2 FS, 3 OLB",6.428809430308581e-07
"defense_personnel_3 CB, 3 DT, 1 FS, 1 ILB, 1 OLB, 2 SS",6.331324197571878e-07
"offense_personnel_7 OL, 2 RB, 0 TE, 1 WR",6.327625063735561e-07
"defense_personnel_1 CB, 1 DE, 2 DT, 2 FS, 2 ILB, 2 OLB, 1 SS",6.187927262064245e-07
"defense_personnel_1 DL, 2 LB, 8 DB",6.06902934032897e-07
"offense_personnel_1 C, 1 G, 1 QB, 1 RB, 4 T, 1 TE, 2 WR",5.656563577813512e-07
"defense_personnel_3 CB, 2 DE, 1 DT, 1 FS, 3 ILB, 1 SS",5.270770669421645e-07
"defense_personnel_1 CB, 1 DE, 3 DT, 1 FS, 2 ILB, 2 OLB, 1 SS",5.244780929390031e-07
"offense_personnel_1 C, 3 G, 2 QB, 1 RB, 2 T, 1 TE, 1 WR",5.115730802626971e-07
"defense_personnel_1 CB, 2 DE, 1 DT, 2 FS, 2 ILB, 1 OLB, 2 SS",4.920347119342794e-07
"defense_personnel_3 CB, 2 DE, 1 FS, 3 ILB, 1 NT, 1 OLB",4.199330116365587e-07
"defense_personnel_3 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 2 OLB",3.369639490399185e-07
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 1 MLB, 1 OLB, 1 SS",3.3333372806822814e-07
"defense_personnel_1 DL, 6 LB, 4 DB",3.32203188125293e-07
"offense_personnel_1 C, 1 G, 1 QB, 1 RB, 4 T, 3 WR",3.179550673056638e-07
"defense_personnel_2 CB, 3 DE, 1 FS, 2 ILB, 1 NT, 2 OLB",3.160976358773637e-07
"defense_personnel_6 DL, 1 LB, 4 DB",2.612913920217336e-07
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 1 RB, 3 T, 2 WR",2.2644426950006777e-07
"offense_personnel_1 C, 3 G, 2 QB, 1 RB, 1 T, 2 TE, 1 WR",1.5444905776423016e-07
"defense_personnel_2 DL, 4 LB, 4 DB, 1 OL",1.0494762214442314e-07
"offense_personnel_6 OL, 1 RB, 3 TE, 1 WR",8.684632225874657e-08
"defense_personnel_3 CB, 3 DT, 2 FS, 2 ILB, 1 OLB",2.4143874135028828e-08
"offense_personnel_2 C, 1 FB, 2 G, 1 QB, 1 RB, 1 T, 1 TE, 2 WR",1.007029671239572e-08
"offense_personnel_3 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",3.39636277651213e-09
"defense_personnel_4 CB, 3 DE, 2 FS, 2 ILB",0.0
"offense_personnel_0 RB, 1 TE, 2 WR,1 P,3 LB,1 LS,3 DB",0.0
"defense_personnel_4 DL, 2 LB, 3 DB, 1 WR,1 OL",0.0
"defense_personnel_4 DL, 1 LB, 5 DB",0.0
"defense_personnel_4 DE, 3 DT, 2 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_4 DE, 2 DT, 4 ILB, 1 SS",0.0
"defense_personnel_4 DE, 1 DT, 3 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_4 CB, 4 DE, 2 MLB, 1 SS",0.0
"defense_personnel_4 CB, 4 DE, 1 DT, 1 FS, 1 SS",0.0
"defense_personnel_4 CB, 3 FS, 2 ILB, 2 SS",0.0
"defense_personnel_4 CB, 3 FS, 1 ILB, 2 SS, 1 WR",0.0
"defense_personnel_4 CB, 3 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_4 CB, 3 DT, 1 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_4 CB, 3 DT, 1 FS, 1 ILB, 2 OLB",0.0
"defense_personnel_4 CB, 3 DE, 2 MLB, 1 NT, 1 SS",0.0
"defense_personnel_4 CB, 3 DE, 2 ILB, 1 NT, 1 SS",0.0
offense_personnel_,0.0
"offense_personnel_0 RB, 2 TE, 1 WR,1 P,4 LB,1 LS,2 DB",0.0
"offense_personnel_0 RB, 2 TE, 1 WR,1 P,3 LB,1 LS,1 DL,2 DB",0.0
"defense_personnel_5 CB, 1 DE, 1 MLB, 1 OLB, 3 SS",0.0
"defense_personnel_5 CB, 1 DE, 1 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_4 DT, 3 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_5 CB, 1 DE, 2 FS, 1 ILB, 2 OLB",0.0
"defense_personnel_5 CB, 1 DE, 2 DT, 1 FS, 1 ILB, 1 OLB",0.0
